id,firstName,lastName,age,weight,gender,smoker
1709,Jack,Mejia,104,95.1,F,FALSE
1710,Dennis,Barnes,7,262.6,F,FALSE
1711,Charles,Bates,49,276.3,M,TRUE
1712,Austin,Combs,36,261.4,F,TRUE
1713,Alan,Pittman,3,181.8,F,TRUE
1714,Kevin,Frye,51,214.1,F,TRUE
1715,Henry,Crawford,88,228.6,F,FALSE
1716,Jonathan,Larson,22,107.6,F,FALSE
1717,William,Wolf,3,100.4,F,FALSE
1718,Douglas,Shaffer,83,199.1,F,FALSE
1719,Sean,Marquez,97,226.3,M,FALSE
1720,Alexander,Magana,45,104.2,F,FALSE
1721,Adam,Sanford,29,274.6,M,FALSE
1722,Lawrence,Thomas,36,279.9,M,FALSE
1723,Jason,Fletcher,92,203.5,M,FALSE
1724,Steven,Jordan,36,105.6,M,FALSE
1725,Austin,Bowman,37,260.9,M,FALSE
1726,Henry,Hendrix,85,183,F,FALSE
1727,William,Horton,41,87.8,F,FALSE
1728,Stephen,Garcia,93,209,F,FALSE
1729,William,Carson,105,176.7,M,TRUE
1730,Steven,Sweeney,101,232.6,M,TRUE
1731,David,Kelley,9,155.2,F,FALSE
1732,Nathan,Delgado,44,94.7,M,FALSE
1733,Eric,Day,75,113.8,F,FALSE
1734,Jordan,Mills,58,165.8,F,FALSE
1735,Jesse,Buck,39,223.4,M,FALSE
1736,Gabriel,Cortéz,19,131.8,M,FALSE
1737,Brandon,Lozano,97,102.3,M,FALSE
1738,Ronald,Harmon,47,171.5,F,FALSE
1739,Jordan,Tran,4,125.4,M,TRUE
1740,Ronald,Baker,62,234.3,F,FALSE
1741,John,Owen,23,109.3,M,FALSE
1742,Albert,Blair,27,166.2,M,FALSE
1743,Ronald,Flowers,45,195.8,M,TRUE
1744,John,Velazquez,56,196.1,M,FALSE
1745,Patrick,Barron,35,126.7,F,FALSE
1746,Gregory,Rice,100,237.9,M,FALSE
1747,Gary,Stout,40,117.3,M,FALSE
1748,Douglas,Grimes,87,179.5,F,FALSE
1749,Stephen,Fitzpatrick,98,254.3,F,FALSE
1750,Willie,Morales,95,107.3,M,FALSE
1751,Peter,Santana,95,115.9,F,FALSE
1752,Benjamin,Decker,84,242.5,F,FALSE
1753,Wayne,Watts,98,148.1,M,FALSE
1754,Mark,Deleon,98,108.9,M,FALSE
1755,Harold,Figueroa,6,271.5,F,FALSE
1756,Samuel,Velez,76,117.4,M,FALSE
1757,Scott,Zimmerman,34,107.7,M,TRUE
1758,Richard,Stout,82,104.8,M,FALSE
1759,Gerald,Orozco,58,110.5,F,TRUE
1760,Tyler,Fox,81,182.9,F,TRUE
1761,Elijah,Nolan,102,236.3,F,TRUE
1762,Matthew,Donovan,49,230,F,FALSE
1763,Billy,Higgins,7,99.2,F,FALSE
1764,Matthew,Rosario,6,224.8,M,FALSE
1765,Vincent,Peterson,60,234,M,FALSE
1766,Arthur,Booth,82,228.5,M,FALSE
1767,Ryan,Cline,86,207.9,F,FALSE
1768,Jerry,Weber,68,213.2,F,FALSE
1769,Edward,Davis,48,209,M,FALSE
1770,Jonathan,Coleman,89,229.5,F,FALSE
1771,Henry,Delarosa,65,150.6,M,FALSE
1772,Elijah,Hernandez,35,261,M,TRUE
1773,Larry,Nicholson,41,221.2,F,FALSE
1774,Paul,Davis,102,248.3,F,FALSE
1775,Joshua,Delacruz,99,115.8,F,FALSE
1776,Mark,Thornton,12,167.1,F,FALSE
1777,Jack,Stephenson,65,179.4,F,FALSE
1778,Nicholas,Bryant,80,266.6,F,TRUE
1779,Steven,Taylor,18,229,M,TRUE
1780,Christopher,Washington,94,163.8,F,FALSE
1781,Alexander,Lawson,65,115.3,M,FALSE
1782,Jeremy,Byrd,19,276.7,M,FALSE
1783,Timothy,Peña,67,246.9,F,FALSE
1784,Peter,Freeman,67,241.7,F,FALSE
1785,Jerry,Leon,10,153.7,F,TRUE
1786,Wayne,Conrad,18,133.9,F,FALSE
1787,Richard,Johnston,54,256.1,F,FALSE
1788,Vincent,Norton,28,132,F,TRUE
1789,Kyle,Koch,98,168.5,M,FALSE
1790,Steven,Lester,60,198.2,F,FALSE
1791,Jerry,Brock,46,188.6,M,FALSE
1792,Jose,Murray,26,181.9,M,FALSE
1793,Eugene,Sellers,67,241.8,M,TRUE
1794,John,Chung,3,129.7,F,FALSE
1795,Billy,Gilbert,38,182.3,F,FALSE
1796,Dennis,Aguirre,38,123.5,M,FALSE
1797,Robert,Tate,42,197.9,M,FALSE
1798,Christian,Herring,48,235.1,M,FALSE
1799,Samuel,Black,21,256.9,M,TRUE
1800,Jonathan,Pitts,109,263.2,M,TRUE
1801,Steven,Sherman,57,145.5,M,FALSE
1802,Peter,Alexander,11,251.6,F,FALSE
1803,Noah,Jordan,76,226.9,M,FALSE
1804,Jack,Hudson,2,127.5,F,FALSE
1805,Gerald,Lu,103,169.8,M,FALSE
1806,Elijah,Miranda,32,227.6,M,TRUE
1807,Jeffrey,Shepard,45,80.9,M,FALSE
1808,Douglas,Randall,104,213.4,M,TRUE
1809,Sean,Palmer,5,83.8,F,FALSE
1810,Gabriel,Huerta,96,222.3,M,FALSE
1811,Stephen,Mccormick,70,95.6,M,FALSE
1812,Austin,West,62,157.5,M,FALSE
1813,Jose,Palmer,95,145.4,F,FALSE
1814,Brian,Kirk,1,192.6,M,TRUE
1815,Raymond,Ingram,48,142.2,F,TRUE
1816,Scott,Moss,106,113.5,M,FALSE
1817,Paul,Underwood,39,136.7,M,FALSE
1818,Willie,Elliott,19,169,M,FALSE
1819,Jason,Dickerson,48,229,M,FALSE
1820,Paul,Knapp,96,210.8,F,FALSE
1821,Justin,Patrick,77,92.8,M,FALSE
1822,Bradley,Salinas,5,93.5,M,TRUE
1823,Donald,Mathews,31,81.8,M,FALSE
1824,Stephen,Stafford,71,262.2,F,FALSE
1825,Jose,Burgess,78,167.7,F,FALSE
1826,Donald,Austin,19,82.7,F,TRUE
1827,Thomas,Wallace,90,252.3,F,TRUE
1828,Dennis,Chan,77,109.8,M,FALSE
1829,Keith,Wu,60,239.8,F,FALSE
1830,Bryan,Morton,59,195.8,F,FALSE
1831,Steven,Cox,52,144,M,FALSE
1832,Jacob,Thomas,84,163.5,M,FALSE
1833,Harold,Garza,89,263.8,M,FALSE
1834,John,Mack,19,252.8,M,FALSE
1835,Anthony,Horne,13,247,F,TRUE
1836,Benjamin,Shaw,79,93.4,F,FALSE
1837,Timothy,Conrad,13,191.5,M,TRUE
1838,Kyle,Suarez,42,200.1,M,FALSE
1839,Bryan,Ramirez,46,187.8,M,FALSE
1840,Joe,Gallagher,10,191.4,F,FALSE
1841,George,Curry,100,151.1,M,FALSE
1842,Jacob,Galindo,6,105,F,FALSE
1843,Zachary,Hartman,52,132.2,F,TRUE
1844,Russell,Travis,12,93.4,F,FALSE
1845,Nathan,Fischer,45,127,M,FALSE
1846,Carl,Mora,84,109.1,F,FALSE
1847,Elijah,Carlson,60,151.4,F,FALSE
1848,Ralph,Combs,43,138.9,M,FALSE
1849,Steven,Allison,36,135.6,M,FALSE
1850,Mark,Bautista,75,103.7,M,TRUE
1851,Gregory,Howe,60,89.6,F,FALSE
1852,Walter,Marsh,12,199.3,F,FALSE
1853,Ralph,Carlson,75,249,F,FALSE
1854,Daniel,Cox,16,174,M,FALSE
1855,Gerald,Mcpherson,50,178.7,M,FALSE
1856,Randy,Benjamin,22,223.9,F,FALSE
1857,Henry,Mcclure,57,241.2,F,FALSE
1858,Benjamin,Bernal,68,142.7,F,FALSE
1859,Albert,Savage,14,229.5,F,FALSE
1860,Gabriel,Simpson,96,115.7,F,FALSE
1861,Douglas,Portillo,93,255.6,M,FALSE
1862,Kevin,Mcclain,57,81.4,M,FALSE
1863,Ethan,Parks,98,129.7,F,TRUE
1864,Kenneth,Mcguire,13,261,M,FALSE
1865,Austin,Guevara,103,194.7,M,FALSE
1866,Ethan,Cervantes,72,195.9,M,FALSE
1867,Henry,Medrano,43,133.6,M,FALSE
1868,Eric,Swanson,74,276.7,M,FALSE
1869,John,Sharp,16,97.7,M,FALSE
1870,Wayne,Kirk,77,206.1,M,FALSE
1871,Christopher,Archer,17,221,M,FALSE
1872,Ralph,Arias,65,134.7,M,TRUE
1873,Ralph,Duran,52,199.6,F,TRUE
1874,Vincent,Ho,59,216.3,F,FALSE
1875,Andrew,Mcdowell,87,147.9,F,FALSE
1876,Richard,Kramer,47,120.5,F,FALSE
1877,Mason,Rich,90,263.9,M,FALSE
1878,Jerry,Ochoa,12,244.7,M,FALSE
1879,Keith,Vasquez,77,185.3,M,FALSE
1880,John,Stein,85,246.7,M,TRUE
1881,Randy,Hopkins,110,208.9,F,FALSE
1882,Roy,Griffith,50,155.6,M,FALSE
1883,Justin,Stevens,53,204.2,M,FALSE
1884,Gregory,Daniels,23,175.3,F,FALSE
1885,Albert,Wu,64,101.3,M,TRUE
1886,Edward,Lewis,13,177.1,F,FALSE
1887,Russell,Carey,105,158.9,M,TRUE
1888,Anthony,Schneider,102,183,M,FALSE
1889,Bruce,Lara,72,211.1,F,FALSE
1890,Arthur,Sherman,5,215.6,M,FALSE
1891,Logan,Manning,15,276.5,F,FALSE
1892,Jordan,Farrell,6,271.7,F,FALSE
1893,Philip,Hodge,19,274,M,TRUE
1894,Steven,Walter,45,139,F,FALSE
1895,Samuel,Calhoun,65,276.5,M,FALSE
1896,Mark,Andrews,45,184.1,F,FALSE
1897,Michael,Vance,91,96.9,M,FALSE
1898,Randy,Mccann,95,96.4,M,FALSE
1899,Ethan,Castillo,79,195.6,M,FALSE
1900,Gary,Gonzales,49,124.3,M,FALSE
1901,Anthony,Price,39,80.1,M,FALSE
1902,Noah,Phillips,62,114.4,M,TRUE
1903,Ryan,Wilson,32,253.2,M,TRUE
1904,Bruce,Compton,9,173.9,F,FALSE
1905,Donald,Leblanc,92,138.7,F,FALSE
1906,Gerald,Beltran,103,201.8,M,FALSE
1907,Steven,Mendez,64,96.5,F,FALSE
1908,Ronald,Jefferson,54,81,M,FALSE
1909,Jacob,Prince,75,262.8,M,FALSE
1910,Adam,Chandler,58,245.4,M,FALSE
1911,Aaron,Joseph,66,88.1,F,FALSE
1912,Harold,Ortiz,79,275.2,F,FALSE
1913,Brandon,Duncan,25,207.4,M,TRUE
1914,Mason,Alfaro,68,245.2,F,FALSE
1915,Joseph,Faulkner,14,172.7,F,FALSE
1916,Gary,Marks,75,149.9,M,FALSE
1917,Dennis,Joseph,52,185.4,M,FALSE
1918,Willie,Esquivel,25,117.3,F,TRUE
1919,Kevin,Colón,91,96.4,M,FALSE
1920,Harold,Potter,62,162.2,F,FALSE
1921,Raymond,Blackwell,109,242.5,F,FALSE
1922,Eugene,Sheppard,86,133.8,M,TRUE
1923,Dylan,Rios,5,178.4,F,FALSE
1924,Jonathan,Cline,35,244.4,M,FALSE
1925,Christopher,Gray,109,158.3,F,FALSE
1926,Gregory,Guevara,58,193.6,M,FALSE
1927,Arthur,Payne,109,233.7,F,FALSE
1928,Daniel,Beck,19,195.3,F,FALSE
1929,Gregory,Palacios,59,267.8,M,FALSE
1930,Dennis,Woodard,71,196.4,M,FALSE
1931,Ethan,Chan,24,224.4,F,TRUE
1932,Scott,Kane,59,157.7,F,FALSE
1933,Eric,Vega,10,145.4,F,FALSE
1934,Alexander,Rosas,102,247.9,F,FALSE
1935,Christopher,Duncan,76,260.5,M,TRUE
1936,Nathan,Caldwell,19,104.2,M,TRUE
1937,Jacob,Berry,42,212.1,M,FALSE
1938,Kyle,Gardner,30,202.3,M,FALSE
1939,Ronald,Truong,29,195.5,F,FALSE
1940,Mark,Henry,33,142.2,F,FALSE
1941,Brian,Gonzales,80,172.7,F,FALSE
1942,Ronald,Allison,59,211.1,F,FALSE
1943,Ryan,Mahoney,17,157.5,M,FALSE
1944,Andrew,May,27,216.7,F,FALSE
1945,Harold,Flowers,27,119.3,F,FALSE
1946,Justin,Whitehead,90,167.4,M,FALSE
1947,Matthew,Marshall,109,97.9,F,FALSE
1948,Charles,Sierra,18,84,M,FALSE
1949,Kenneth,Booker,104,124.1,M,FALSE
1950,Edward,Kirby,38,158.4,F,FALSE
1951,Christopher,Benton,31,216.9,M,FALSE
1952,Billy,Cain,65,269.4,F,FALSE
1953,Walter,Hickman,12,124,F,FALSE
1954,Timothy,Leblanc,23,147.6,M,TRUE
1955,Zachary,Cline,80,191.5,F,FALSE
1956,Roger,Wise,66,179.7,M,TRUE
1957,Jesse,Dennis,71,223.6,M,FALSE
1958,Roger,Mclaughlin,40,246.8,F,FALSE
1959,Jason,Mckenzie,23,163.4,M,FALSE
1960,Anthony,Frederick,59,139.4,M,FALSE
1961,Michael,Park,37,192,F,FALSE
1962,Ryan,Sullivan,17,152.8,M,FALSE
1963,Wayne,Flynn,103,226.6,F,FALSE
1964,Gabriel,Durham,2,130,F,FALSE
1965,Philip,Gibson,16,184.1,M,FALSE
1966,David,Short,105,271.1,M,TRUE
1967,Gary,Sweeney,90,264.9,F,FALSE
1968,Jerry,Dean,64,180.8,M,FALSE
1969,Michael,Holland,51,169.6,M,FALSE
1970,Justin,Mcfarland,22,121.5,M,TRUE
1971,Gregory,Lewis,8,123.6,F,FALSE
1972,Gabriel,Conley,72,131.5,F,TRUE
1973,Frank,Richardson,52,244.1,M,TRUE
1974,Scott,Watson,20,251.8,F,FALSE
1975,Anthony,Peters,32,278.4,F,TRUE
1976,Russell,Cunningham,80,189.7,M,FALSE
1977,Roger,Owen,37,166,F,FALSE
1978,Paul,Higgins,45,80.6,M,FALSE
1979,Gerald,Herman,25,187.5,F,FALSE
1980,Terry,Esparza,66,153.7,M,FALSE
1981,Zachary,Farmer,20,135.2,M,FALSE
1982,Brandon,Moore,23,190.6,M,FALSE
1983,Austin,Charles,37,272.8,F,FALSE
1984,Daniel,Mendoza,32,172.5,F,FALSE
1985,Richard,Patterson,25,125,M,TRUE
1986,Larry,Yates,92,227.6,F,FALSE
1987,Kevin,Murillo,1,261.9,F,TRUE
1988,Eric,Medrano,95,278.5,F,TRUE
1989,Raymond,Rocha,8,213.8,F,FALSE
1990,Tyler,Hendrix,26,107,M,FALSE
1991,David,Delgado,53,240.4,F,FALSE
1992,Jesse,Buckley,73,117.6,M,FALSE
1993,Roger,Hartman,63,266.2,F,FALSE
1994,Anthony,Myers,67,177.9,F,FALSE
1995,Eugene,Torres,26,211,F,FALSE
1996,Jeremy,Richard,86,90.1,M,FALSE
1997,Billy,Russell,9,223.1,M,FALSE
1998,Patrick,Goodman,103,256.9,M,FALSE
1999,Randy,Zamora,95,222.5,F,FALSE
2000,Logan,Arroyo,86,242.6,M,FALSE
2001,Raymond,Hayes,4,239.2,F,TRUE
2002,Dennis,Mullen,11,196.8,M,FALSE
2003,Bryan,Perry,103,85.6,F,TRUE
2004,Christopher,Hull,27,247.9,F,FALSE
2005,Billy,Jimenez,8,221.3,F,FALSE
2006,John,Ellison,64,261,F,TRUE
2007,Billy,Bowen,80,204.9,F,TRUE
2008,Bryan,Zamora,93,172.6,M,FALSE
2009,Willie,Richard,19,182.4,M,TRUE
2010,Thomas,Dillon,73,136.9,F,FALSE
2011,Juan,Sawyer,82,236.8,F,FALSE
2012,Brandon,Brewer,44,113.2,F,TRUE
2013,Kenneth,Benjamin,69,186.1,F,FALSE
2014,Bradley,Rogers,50,197.6,M,TRUE
2015,Jordan,Eaton,55,99.5,F,FALSE
2016,Alexander,Gillespie,89,278.3,M,FALSE
2017,Alan,Grimes,92,262.1,M,FALSE
2018,Jack,Burton,9,189.5,M,TRUE
2019,Anthony,Gordon,90,243.4,M,FALSE
2020,Kyle,Guerrero,29,86.3,F,FALSE
2021,Randy,Roach,83,96.2,M,TRUE
2022,Bobby,Person,69,83.9,M,FALSE
2023,Christian,Keith,8,117.7,F,FALSE
2024,Daniel,Bradford,70,215.6,F,TRUE
2025,Sean,Charles,99,204.1,F,FALSE
2026,Joseph,Gross,1,276.2,M,FALSE
2027,George,Magana,102,259.3,F,FALSE
2028,Matthew,Shelton,83,263.3,F,FALSE
2029,Bryan,Bennett,12,80.4,M,FALSE
2030,Tyler,Boyer,105,159.7,F,FALSE
2031,Paul,Mills,48,190.4,M,FALSE
2032,Patrick,Nuñez,99,119.1,F,FALSE
2033,James,Reynolds,50,214.3,M,FALSE
2034,Elijah,Booth,64,87.1,M,FALSE
2035,Bruce,Robinson,4,264.4,M,FALSE
2036,Paul,Reynolds,27,145.9,F,FALSE
2037,John,Townsend,56,89.8,F,FALSE
2038,Harold,Underwood,37,267.1,M,FALSE
2039,Philip,Davila,70,156.9,M,FALSE
2040,Arthur,Brooks,90,197,M,TRUE
2041,Gabriel,Wise,60,86.3,M,FALSE
2042,Vincent,Barajas,102,172.4,F,FALSE
2043,Charles,Hunter,33,83.2,F,FALSE
2044,Kyle,Larsen,94,112.7,F,FALSE
2045,Roy,Hopkins,59,252.2,M,FALSE
2046,Mark,Shaffer,66,270.2,M,FALSE
2047,Andrew,Haley,110,148.5,F,FALSE
2048,Frank,Anthony,37,119.5,M,FALSE
2049,Nathan,Stanton,58,193.3,M,FALSE
2050,Roy,Pratt,38,159.1,F,FALSE
2051,Jordan,Bush,87,243.3,F,FALSE
2052,Edward,Wong,4,147.4,M,FALSE
2053,Jose,Coffey,19,125.9,F,FALSE
2054,Willie,Huang,61,149.8,M,FALSE
2055,Alexander,Mccann,80,271.6,M,FALSE
2056,Noah,Allen,96,195,F,FALSE
2057,Daniel,Baxter,98,179.1,F,FALSE
2058,Carl,Hall,52,247.7,M,FALSE
2059,Henry,Wade,72,129.5,M,FALSE
2060,Ryan,Horn,32,141.8,F,FALSE
2061,Bradley,Ellis,34,242.4,F,FALSE
2062,Alan,Garner,93,256.6,F,FALSE
2063,Anthony,Best,91,272.7,M,FALSE
2064,Eugene,Shah,31,125.1,F,FALSE
2065,Bryan,Church,42,181.6,M,FALSE
2066,Albert,Snow,96,138.5,M,FALSE
2067,Timothy,Saunders,58,163.9,M,FALSE
2068,Frank,Bennett,63,141.3,M,FALSE
2069,Gary,O’connell,41,86,F,TRUE
2070,Michael,Mahoney,101,111.7,F,FALSE
2071,Eric,Calhoun,33,224.2,M,TRUE
2072,Tyler,Day,79,262.9,F,FALSE
2073,Bryan,Osborne,78,241,F,FALSE
2074,Gerald,Rivers,19,280,F,FALSE
2075,Dylan,Harper,29,196.6,F,FALSE
2076,Philip,Ibarra,16,159.5,M,FALSE
2077,Patrick,Stanton,19,230.3,M,FALSE
2078,Ralph,Enriquez,99,200.7,F,TRUE
2079,Nicholas,Rivas,80,161.4,F,TRUE
2080,Kevin,Abbott,9,197.3,F,FALSE
2081,Kyle,Hinton,35,87.3,F,TRUE
2082,Ryan,Felix,58,169.2,M,FALSE
2083,Donald,Vincent,72,138.2,M,FALSE
2084,Ethan,Allison,107,200.6,F,FALSE
2085,Matthew,Davila,100,170.2,M,FALSE
2086,Christopher,Norton,10,107.4,F,FALSE
2087,Edward,Vasquez,42,145.3,F,FALSE
2088,Jeremy,Foster,60,196.3,F,FALSE
2089,Roy,Good,20,219.9,M,FALSE
2090,Justin,Bell,35,144.5,M,FALSE
2091,Jonathan,Alfaro,89,166.3,F,FALSE
2092,Sean,Hamilton,72,126.6,M,FALSE
2093,Juan,Hail,66,255.9,F,FALSE
2094,Tyler,Hanson,71,85,F,TRUE
2095,Dylan,Christensen,7,184.4,F,FALSE
2096,Peter,Hubbard,13,260.7,F,FALSE
2097,Ryan,Peck,39,194.8,M,FALSE
2098,Richard,Ashley,87,139.2,M,FALSE
2099,Larry,Perry,43,260.8,F,TRUE
2100,Joe,Powers,87,130.9,F,FALSE
2101,Timothy,Freeman,31,206.1,M,FALSE
2102,Raymond,Hansen,17,224.1,M,FALSE
2103,Keith,Cardenas,106,250.8,F,FALSE
2104,Matthew,Alvarado,48,88,F,FALSE
2105,Albert,Gregory,88,86,F,TRUE
2106,Dylan,Ball,100,183.3,F,FALSE
2107,Roger,Peck,69,246.9,F,FALSE
2108,Sean,Rocha,81,213.7,F,FALSE
2109,Bobby,Roberson,47,87,M,FALSE
2110,Samuel,Lin,25,238.8,M,FALSE
2111,Lawrence,Yu,77,178.5,M,FALSE
2112,Samuel,Warren,65,85.4,M,FALSE
2113,Elijah,Castillo,25,257,M,FALSE
2114,Randy,Hendrix,17,150.3,F,FALSE
2115,Randy,Erickson,100,181.4,M,TRUE
2116,Peter,Zimmerman,12,265,F,TRUE
2117,Kevin,Terrell,12,233.6,F,FALSE
2118,Lawrence,Taylor,55,171.3,M,FALSE
2119,Joe,Esquivel,22,171.2,M,FALSE
2120,Ethan,Galvan,27,228.6,M,TRUE
2121,Samuel,Faulkner,59,263.6,F,FALSE
2122,Paul,Rocha,44,264,F,FALSE
2123,Patrick,Lambert,105,114,M,FALSE
2124,Benjamin,Beil,56,93.4,F,FALSE
2125,Vincent,Medrano,48,152,M,TRUE
2126,Kyle,Lambert,54,107.3,M,FALSE
2127,Matthew,Yoder,81,82.1,F,FALSE
2128,Joe,Tran,78,195.7,F,FALSE
2129,Nathan,Wilkins,9,93.7,M,TRUE
2130,Matthew,Shannon,8,90.9,M,FALSE
2131,Ralph,Trejo,67,114.4,M,TRUE
2132,Jonathan,Cummings,97,215.4,F,FALSE
2133,Peter,Branch,106,178.4,M,FALSE
2134,Roy,Davis,105,198.6,M,FALSE
2135,Gary,Cordova,28,256.6,F,FALSE
2136,Jeremy,Turner,64,197,M,FALSE
2137,Samuel,Bryant,69,106.6,F,FALSE
2138,Patrick,West,23,273.9,F,TRUE
2139,Kenneth,Abbott,64,206.2,F,FALSE
2140,Stephen,Archer,62,157.7,M,FALSE
2141,James,Vega,83,135.8,M,FALSE
2142,Austin,Thomas,82,207.7,M,FALSE
2143,Jerry,Farmer,61,257.7,M,TRUE
2144,Gregory,Lucas,33,104.5,F,FALSE
2145,Jason,Ramsey,22,172.2,F,FALSE
2146,Mason,May,14,125.2,M,FALSE
2147,Joseph,Dean,17,143.1,M,FALSE
2148,Andrew,Moreno,101,249.5,F,TRUE
2149,Tyler,Travis,48,121.7,M,FALSE
2150,Wayne,Person,75,229.8,M,FALSE
2151,Keith,Figueroa,50,113.4,M,TRUE
2152,David,Hardy,56,202.9,F,FALSE
2153,Bruce,Williams,47,129.2,F,FALSE
2154,Ronald,Serrano,53,133.4,F,TRUE
2155,Dylan,Wiggins,66,165.9,F,FALSE
2156,Gabriel,Noble,40,138.4,M,TRUE
2157,Roy,Hess,107,177.2,F,FALSE
2158,Nicholas,Davis,104,261.9,M,FALSE
2159,Ryan,Stewart,25,155.9,F,FALSE
2160,Eric,Mahoney,107,215.3,F,FALSE
2161,Alexander,Wu,71,241.8,M,FALSE
2162,Lawrence,Pacheco,64,253.4,M,FALSE
2163,Adam,Griffin,52,91.4,M,FALSE
2164,Carl,Bernal,92,211.7,F,FALSE
2165,Ryan,Reid,60,109.3,M,FALSE
2166,Gabriel,Drake,48,134.8,M,FALSE
2167,Anthony,Lara,108,222.9,F,FALSE
2168,Terry,Adams,34,264.6,F,FALSE
2169,Elijah,Gilmore,19,269.2,F,TRUE
2170,Gary,Pollard,59,254,F,FALSE
2171,Paul,Hayes,60,95.2,M,FALSE
2172,Charles,Young,101,247.6,F,TRUE
2173,Vincent,Baldwin,13,218.9,M,FALSE
2174,John,Dillon,74,109.2,M,TRUE
2175,Gabriel,Pruitt,54,90.5,F,TRUE
2176,Joshua,Donaldson,77,131.6,F,TRUE
2177,Christopher,Koch,3,153.6,F,FALSE
2178,Ethan,Green,105,149.4,F,TRUE
2179,Logan,Peters,91,126.1,F,FALSE
2180,Nicholas,Gilbert,69,157.3,M,TRUE
2181,Roger,Wood,51,112.6,F,TRUE
2182,Daniel,Leal,64,88.2,F,FALSE
2183,Jeffrey,Miller,48,158.3,F,FALSE
2184,Jeremy,Mann,32,84.6,F,FALSE
2185,Andrew,Dillon,90,176.6,M,FALSE
2186,Edward,Vaughn,31,272.9,F,FALSE
2187,Sean,Arroyo,38,153.9,F,FALSE
2188,Randy,Hardy,4,105.6,M,TRUE
2189,Ronald,Huang,93,193,F,FALSE
2190,Dylan,Juarez,10,103.2,M,FALSE
2191,Terry,Parra,12,87,F,FALSE
2192,Joseph,Suarez,93,268.6,F,FALSE
2193,Ethan,Guevara,56,108.4,M,FALSE
2194,Andrew,Massey,40,163.4,F,FALSE
2195,Vincent,Gonzales,28,135,M,FALSE
2196,Bruce,Kline,15,231.3,F,FALSE
2197,Brian,Underwood,45,217.5,F,FALSE
2198,Scott,Gutierrez,30,102.9,M,FALSE
2199,Matthew,Thornton,105,261.9,M,FALSE
2200,Gregory,Hendricks,88,110.4,M,FALSE
2201,Joe,Bradley,102,117.8,F,FALSE
2202,David,Trevino,43,106,F,FALSE
2203,Henry,Le,3,178,M,TRUE
2204,Eugene,Pearson,45,244.6,F,TRUE
2205,Russell,Manning,51,94.1,F,FALSE
2206,Juan,Perry,95,273,F,FALSE
2207,Samuel,Davidson,90,152.8,F,FALSE
2208,Kevin,Wright,52,140,F,FALSE
2209,Eric,Bruce,92,110.7,F,FALSE
2210,Raymond,Calhoun,94,140.1,M,FALSE
2211,Matthew,Long,90,144.3,F,FALSE
2212,Daniel,Aguilar,50,136.4,F,FALSE
2213,Joseph,Nichols,15,116.4,M,FALSE
2214,Michael,Garrison,34,138.5,F,FALSE
2215,Matthew,Fletcher,17,160.6,M,FALSE
2216,Jordan,Perkins,84,208.4,F,FALSE
2217,Kyle,Dalton,59,119.2,F,FALSE
2218,Thomas,Clark,15,85.6,M,FALSE
2219,Justin,Johnston,21,210.8,M,FALSE
2220,Noah,Alfaro,25,232.6,M,FALSE
2221,Albert,Day,68,112.4,F,FALSE
2222,Austin,York,26,188.7,M,FALSE
2223,Russell,Lester,105,265.4,F,FALSE
2224,Jacob,Franklin,26,136.3,M,FALSE
2225,Carl,Barajas,74,168.3,F,FALSE
2226,Jeffrey,Macias,46,259.7,M,TRUE
2227,Thomas,Howard,79,144.3,F,FALSE
2228,Joseph,Flores,5,93.1,F,FALSE
2229,Bruce,Olsen,20,146.1,F,FALSE
2230,Russell,Stuart,17,140.3,F,FALSE
2231,Jacob,Ruiz,70,126.1,M,FALSE
2232,Anthony,Mckee,15,190.2,F,FALSE
2233,Benjamin,Coffey,40,121.9,M,TRUE
2234,Albert,Stuart,64,257.1,F,TRUE
2235,Randy,O’connor,30,258.6,F,FALSE
2236,Ryan,Ray,107,81.8,F,TRUE
2237,Jason,Cochran,103,111.1,M,FALSE
2238,Juan,Sanford,49,173.8,F,FALSE
2239,Anthony,Hogan,101,91.1,M,FALSE
2240,Jeffrey,Davila,60,150.5,F,FALSE
2241,Daniel,Chang,3,84.5,M,FALSE
2242,Jesse,Burnett,105,255.9,M,FALSE
2243,Jason,Vasquez,37,180.9,M,FALSE
2244,Jeremy,Golden,24,186.9,M,TRUE
2245,Brandon,Wiley,94,140.1,M,FALSE
2246,Nathan,Romero,86,253.9,F,FALSE
2247,Douglas,Walsh,47,160.5,M,FALSE
2248,Randy,Diaz,108,272.7,M,FALSE
2249,Nathan,Ford,48,251.3,F,TRUE
2250,Douglas,Martinez,8,158.1,M,FALSE
2251,Gary,Esparza,79,174.1,M,TRUE
2252,Joseph,Best,28,246.3,M,FALSE
2253,Alan,Scott,80,139.5,M,FALSE
2254,Terry,Tate,105,101,M,FALSE
2255,Anthony,Perry,44,247.9,M,FALSE
2256,Russell,Sellers,49,97.8,F,TRUE
2257,Walter,Delgado,3,212,F,FALSE
2258,Andrew,Walsh,20,127.4,F,FALSE
2259,Elijah,Hopkins,34,260.4,F,FALSE
2260,Brandon,Trejo,24,122.4,M,FALSE
2261,Ralph,Hull,50,157.7,F,FALSE
2262,Nathan,Ibarra,18,208,M,FALSE
2263,Michael,Waller,80,162.8,F,FALSE
2264,Christian,Salazar,49,84.2,M,FALSE
